作物代碼,作物名稱,登記分類名稱,病蟲害名稱,農藥中文普通名稱,農藥含量,劑型,每公頃每次用量,稀釋倍數,使用時期,施藥間隔,施用次數,安全採收期_天,施用方法,注意事項,說明,核准日期,廠商名稱
C121111,洋香瓜,洋香瓜,番茄斑潛蠅,賽滅淨,75(%) (w/w),WP,0.1-0.2公斤,"7,500",害蟲發生初期施藥。,14,,15,,,,0831004,台灣汽巴嘉基股份有限公司
C121111,洋香瓜,瓜果類,斑潛蠅類,賽滅淨,8.9(%) (w/w),SL,0.83-1.67公升,900,害蟲發生時開始施藥。,14,,15,,,延伸使用,1070214,
C121111,洋香瓜,瓜果類,斑潛蠅類,賽滅淨,75(%) (w/w),WP,0.1-0.2公斤,"7,500",害蟲發生時開始施藥。,14,,15,,,延伸使用,0990525,
C121111,洋香瓜,瓜果類,潛蠅類,賽滅淨,75(%) (w/w),WP,0.1-0.2公斤,"7,500",害蟲發生時開始施藥。,14,,15,,,公告標示外使用,0970825,
C121111,洋香瓜,瓜果類,薊馬類,賽滅寧,5(%) (w/w),EC,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,薊馬類,賽滅寧,5(%) (w/w),EW,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,薊馬類,賽滅寧,5(%) (w/w),ME,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,薊馬類,賽滅寧,10(%) (w/w),WP,0.2-0.5公斤,3000,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,薊馬類,賽滅寧,5(%) (w/w),WP,0.3-1公斤,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,夜蛾類,賽滅寧,5(%) (w/w),EC,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,夜蛾類,賽滅寧,5(%) (w/w),EW,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,夜蛾類,賽滅寧,5(%) (w/w),ME,0.5-1.3公升,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,夜蛾類,賽滅寧,10(%) (w/w),WP,0.2-0.5公斤,3000,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,夜蛾類,賽滅寧,5(%) (w/w),WP,0.3-1公斤,1500,害蟲發生時開始施藥,7,,6,,避免於開花期使用。,,1060126,
C121111,洋香瓜,瓜果類,白粉病,賽福芬胺,18.4(%) (w/w),WG,0.4-1公斤,2000,病害發生初期開始施藥,7,-,6,-,-,延伸使用,1030220,
C121111,洋香瓜,瓜果類,白粉病,賽福保淨,60(%) (w/w),WP,0.7-1公斤,1500,病害發生初期開始施藥,7-10,3,18,,每次施藥加展著劑「組展」3000倍,,0840503,瑞繐股份有限公司
C121111,洋香瓜,瓜果類,白粉病,賽福座,30(%) (w/w),WP,0.3-0.5公斤,3000,病害發生初期開始施藥,7-10,3,3,-,,延伸使用,0990525,
C121111,洋香瓜,瓜果類,白粉病,賽福座,30(%) (w/w),WP,0.3-0.5公斤,3000,病害發生初期開始施藥,7-10,3,3,-,"本藥劑試驗時加展著劑Rabiden-SS3,000倍。",延伸使用,0990317,
C121111,洋香瓜,瓜果類,白粉病,邁克尼,13.4(%) (w/w),EC,0.25公升,4000,病害發生初期開始施藥,10,3,3,,本藥劑試驗時加展著劑「來著通CS-7」3000倍。,,,
C121111,洋香瓜,瓜果類,白粉病,邁克尼,13.4(%) (w/w),EW,0.25公升,4000,病害發生初期開始施藥,10,3,3,-,本藥劑試驗時加展著劑「來著通CS-7」3000倍。,變更安全劑型,1020925,
C121111,洋香瓜,瓜果類,白粉病,邁克尼,40(%) (w/w),WP,0.08公斤,12000,病害發生初期開始施藥,10,3,3,,本藥劑試驗時加展著劑「來著通CS-7」3000倍。,延伸使用,1070214,
C121111,洋香瓜,瓜果類,薊馬類,覆滅蟎,20(%) (w/w),SP,2.5公斤,600,害蟲發生時施藥1次,-,-,7,-,-,延伸使用,1050204,
C121111,洋香瓜,瓜果類,白粉病,礦物油,95(%) (w/w),EC,2-2.5公升,500,病害發生初期開始施藥,7,2,-,-,藥液噴施時，必須均勻覆蓋葉面、葉背及植株。,延伸使用,1060822,
C121111,洋香瓜,瓜果類,白粉病,礦物油,97(%) (w/w),EC,2-2.5公升,500,病害發生初期開始施藥,7,2,-,-,藥液噴施時，必須均勻覆蓋葉面、葉背及植株。,延伸使用,1060822,
C121111,洋香瓜,瓜果類,白粉病,礦物油,99(%) (w/w),EC,2-2.5公升,500,病害發生初期開始施藥,7,2,-,-,藥液噴施時，必須均勻覆蓋葉面、葉背及植株。,延伸使用,0990317,
C121111,洋香瓜,瓜果類,白粉病,礦物油,99(%) (w/w),EC,2-2.5公升,500,病害發生初期開始施藥,7,2,-,-,藥液噴施時，必須均勻覆蓋葉面、葉背及植株。,延伸使用,0990525,
C121111,洋香瓜,瓜果類,蔓枯病,護矽得,37(%) (w/w),EC,0.11公升,10000,病害發生初期開始施藥,7-10,4,6,,,,0830818,台灣杜邦股份有限公司
C121111,洋香瓜,瓜果類,露菌病,鐵鋅錳乃浦,85(%) (w/w),WP,1公斤,1000,病害發生初期開始施藥,7,3,15,,,,,
C121111,洋香瓜,瓜果類,露菌病,鹼氯氫氧銅,34(%) (w/w),SC,2.25公升,600,病害發生初期開始施藥,7,最多4次,,,,延伸使用,1010410,
C121111,洋香瓜,瓜果類,白粉病,蟎離丹,25(%) (w/w),WP,1-1.5公斤,1000,病害發生初期開始施藥,10,3,7,,,,,
C121111,洋香瓜,瓜果類,白粉病,蟎離丹,25(%) (w/w),WP,1-1.5公斤,1000,病害發生初期開始施藥,8-10,3-4,7,,,,,
C121111,洋香瓜,蔬菜,鱗翅目害蟲,鮎澤蘇力菌Ab12,"60% (30,000 DBMU/mg)",WP,0.67-2.67公斤,750,害蟲發生時開始施藥。,7,連續3次,,,,,1150320,福壽實業股份有限公司
C121111,洋香瓜,蔬菜,鱗翅目害蟲,鮎澤蘇力菌NB-200,"54% (15,000 IU/mg)",WG,0.5-2.0公斤,"1,000",害蟲發生時開始施藥。,7,共2次,,,,延伸使用,1121124,
C121112,香瓜,瓜果類,淡色薊馬,丁基加保扶,48.34(%) (w/w),EC,0.6-1.2公升,1500,害蟲發生時開始施藥,7,4,6,,連續施藥不得超過4次,,,
C121112,香瓜,瓜果類,淡色薊馬,丁基加保扶,48.34(%) (w/w),EW,0.6-1.2公升,1500,害蟲發生時開始施藥,7,4,6,,連續施藥不得超過4次,變更安全劑型,1020107,
C121112,香瓜,瓜果類,淡色薊馬,丁基加保扶,25(%) (w/w),WP,1.5-2.0公斤,700,害蟲發生時開始施藥,7,-,15,,,,,
C121112,香瓜,瓜果類,淡色薊馬,丁基加保扶,40(%) (w/w),WP,0.9-1.2公斤,1200,害蟲發生時開始施藥,7,-,15,,,延伸使用,1070214,
C121112,香瓜,瓜果類,棉蚜,丁基加保扶,48.34(%) (w/w),EC,0.7-0.9公升,1500,害蟲發生時開始施藥,7,-,15,,,延伸使用,1070214,
C121112,香瓜,瓜果類,棉蚜,丁基加保扶,48.34(%) (w/w),EW,0.7-0.9公升,1500,害蟲發生時開始施藥,7,-,15,,,延伸使用,1070214,
C121112,香瓜,瓜果類,棉蚜,丁基加保扶,25(%) (w/w),WP,1.5-2.0公斤,700,害蟲發生時開始施藥,7,-,15,,,,,
C121112,香瓜,瓜果類,棉蚜,丁基加保扶,40(%) (w/w),WP,0.9-1.2公斤,1200,害蟲發生時開始施藥,7,-,15,,,延伸使用,1070214,
C121112,香瓜,蔬菜,夜蛾類,乃力松,58(%) (w/w),EC,0.5-1公升,1000,害蟲發生時開始施藥,5-7,,4,,,,,
C121112,香瓜,瓜果類,露菌病,三元硫酸銅,27.12(%) (w/w),SC,1.5公升,800,病害發生初期開始施藥。,7,3,,,,,0850304,日星實業股份有限公司
C121112,香瓜,瓜果類,炭疽病,三氟派瑞,500 g/L (50% w/v),SC,0.3-0.8公升,"2,500",病害發生初期開始施藥。,7,連續2次,7,,避免重複使用含氟派瑞藥劑。,延伸使用,1080619,
C121112,香瓜,瓜果類,炭疽病,三氟得克利,27.3(%) (w/w),SC,0.4-0.5公升,"2,500",病害發生初期開始施藥。,7,3,7,,,,0990916,台灣拜耳股份有限公司
C121112,香瓜,瓜果類,蔓枯病,三氟敏,43.7(%) (w/w),SC,0.25公升,"4,000",病害發生初期開始施藥。,7,4,18,,,延伸使用,1110516,
C121112,香瓜,瓜果類,蔓枯病,三氟敏,500 g/L (50% w/v),SC,0.25公升,"4,000",病害發生初期開始施藥。,7,4,18,,,延伸使用,1061027,
C121112,香瓜,瓜果類,蔓枯病,三氟敏,50(%) (w/w),WG,0.25公斤,"4,000",病害發生初期開始施藥。,7,4,18,,,,0950914,拜耳作物科學股份有限公司
C121112,香瓜,瓜果類,白粉病,三泰芬,5(%) (w/w),WP,0.5公斤,2000,病害發生初期開始施藥,10,3,3,,,公告標示外使用,0970825,
C121112,香瓜,瓜果類,白粉病,三泰芬,5(%) (w/w),WP,0.5公斤,2000,病害發生初期開始施藥,10,3,3,,加展著劑。,,,
C121112,香瓜,瓜果類,白粉病,三泰隆,5(%) (w/w),WP,0.5公斤,2000,病害發生初期開始施藥,7,3-4,6,,本劑試驗時加展著劑出來通(CS-7)3000倍,,0800308,拜耳作物科學股份有限公司
C121112,香瓜,瓜果類,白粉病,三泰隆,5(%) (w/w),WP,0.5公斤,2000,病害發生初期開始施藥,7,3-4,6,,"本藥劑試驗時加展著劑出來通(CS-7)3,000倍。",公告標示外使用,0970825,
C121112,香瓜,瓜果類,露菌病,凡殺克絕,52.5(%) (w/w),WG,0.4 公斤,2500,病害發生初期開始施藥,7,3,15,,,,0891122,台灣杜邦股份有限公司
C121112,香瓜,瓜果類,銀葉粉蝨,六伏隆,9.4(%) (w/w),SC,0.6-1.2公升,1500,害蟲發生時開始施藥,7,,15,,,,0850917,
C121112,香瓜,瓜果類,粉蝨類,六伏隆,9.4(%) (w/w),SC,0.6-1.2公升,1500,害蟲發生時開始施藥,7,,15,,,公告標示外使用,0970825,
C121112,香瓜,蔬菜,黃守瓜,加保利,39.5(%) (w/w),SC,,400-800,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C121112,香瓜,蔬菜,黃守瓜,加保利,40(%) (w/w),SC,,400-800,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C121112,香瓜,蔬菜,黃守瓜,加保利,44.1(%) (w/w),SC,,450-900,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C121112,香瓜,蔬菜,黃守瓜,加保利,50(%) (w/w),WP,,500-1000,瓜類發芽後害蟲發生時開始施藥,-,-,7,,,,0620727,
C121112,香瓜,蔬菜,黃守瓜,加保利,85(%) (w/w),WP,,850-1700,害蟲發生時開始施藥,,,7,,,,,
C121112,香瓜,瓜果類,粉蝨類,可尼丁,0.5(%) (w/w),GR,25-30公斤,,定植前3日施藥於植穴上。,,,,每穴用藥量1公克。,限植穴使用。,延伸使用,0990525,
C121112,香瓜,瓜果類,粉蝨類,可尼丁,16(%) (w/w),SG,0.4-0.6公斤,"3,000",害蟲發生時開始施藥。,7,,9,,,延伸使用,0990525,
C121112,香瓜,瓜果類,銀葉粉蝨,可尼丁,16(%) (w/w),SG,0.4-0.6公斤,"3,000",害蟲發生時開始施藥。,7,,9,,,,0920326,立農化學股份有限公司
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,52(%) (w/w),SC,1.5-1.8公升,650,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,80(%) (w/w),WG,1.0-1.2公斤,1000,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,75(%) (w/w),WP,1.1-1.3公斤,950,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,80(%) (w/w),WP,1.0-1.2公斤,1000,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,90(%) (w/w),WP,0.9-1.0公斤,1150,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,蔬菜,白粉病,可濕性硫黃,95(%) (w/w),WP,0.8-1.0公斤,1200,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C121112,香瓜,瓜果類,疫病,右滅達樂,2.5(%) (w/w),GR,20公斤(定植前),,播種前或定植前施藥,-,-,-,於植穴周圍均勻施藥，每平方公尺2公克。,限苗期使用。,延伸使用,0990525,
C121112,香瓜,瓜果類,疫病,右滅達樂,2.5(%) (w/w),GR,40公斤(定植後21天),-,瓜苗定植後21天施藥,-,-,-,於根圈附近再施藥一次，每平方公尺4公克。,限苗期使用。,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,四克利,10.7(%) (w/w),EC,0.7-1公升,"1,500",病害發生初期開始施藥。,7,,6,,,延伸使用,1060119,
C121112,香瓜,瓜果類,白粉病,四克利,11.6(%) (w/w),EW,0.7-1公升,"1,500",病害發生初期開始施藥。,7,,6,,,,0871116,
C121112,香瓜,瓜果類,炭疽病,四氯托敏,560 g/L (56% w/v),SC,1-1.2公升,1000,病害發生初期開始施藥,7,3,14,,,,1000317,台灣先正達股份有限公司
C121112,香瓜,瓜果類,露菌病,四氯托敏,560 g/L (56% w/v),SC,1-1.2公升,1000,病害發生初期開始施藥,7,3,14,-,1.採收前14天（設施栽培20天）停止施藥。,,1000915,台灣先正達股份有限公司
C121112,香瓜,瓜果類,炭疽病,四氯保淨,70(%) (w/w),WP,2-3公斤,500,病害發生初期開始施藥,7,3,14,-,,延伸使用,0990525,
C121112,香瓜,瓜果類,炭疽病,四氯保淨,70(%) (w/w),WP,2-3公斤,500,病害發生初期開始施藥,7,3,14,-,"本藥劑試驗時加展著劑「來著通」2,000倍。",延伸使用,0990317,
C121112,香瓜,瓜果類,炭疽病,四氯異苯腈,40(%) (w/w),SC,2.5-6.3公升,320,病害發生初期開始施藥。,7,,14,,,延伸使用,1051129,
C121112,香瓜,瓜果類,炭疽病,四氯異苯腈,75(%) (w/w),WG,1.3-3.3公斤,600,病害發生初期開始施藥。,7,,14,,,延伸使用,1051129,
C121112,香瓜,瓜果類,炭疽病,四氯異苯腈,75(%) (w/w),WP,1.3-3.3公斤,600,病害發生初期開始施藥。,7,,14,,,延伸使用,1051129,
C121112,香瓜,瓜果類,炭疽病,四氯異苯腈,75(%) (w/w),WPSB,1.3-3.3公斤,600,病害發生初期開始施藥。,7,,14,,,延伸使用,1051129,
C121112,香瓜,瓜果類,露菌病,四氯異苯腈,40(%) (w/w),SC,1-1.2公升,"1,000",病害發生初期開始施藥。,7,,14,藥液應噴施於葉片上下兩面。,,延伸使用,1040625,
C121112,香瓜,瓜果類,露菌病,四氯異苯腈,75(%) (w/w),WG,2-3公斤,500,病害發生初期開始施藥。,7,,14,藥液應噴施於葉片上下兩面。,,延伸使用,1040625,
C121112,香瓜,瓜果類,露菌病,四氯異苯腈,75(%) (w/w),WP,2-3公斤,500,病害發生初期開始施藥。,7,,14,藥液應噴施於葉片上下兩面。,,延伸使用,1040625,
C121112,香瓜,瓜果類,露菌病,四氯異苯腈,75(%) (w/w),WPSB,2-3公斤,500,病害發生初期開始施藥。,7,,14,藥液應噴施於葉片上下兩面。,,延伸使用,1040625,
C121112,香瓜,瓜果類,露菌病,四氯賽得,70(%) (w/w),WP,1.35-1.9公斤,800,病害發生初期開始施藥,7-10,3,14,藥液應噴佈於葉片上下兩面,"1.本藥劑試驗時加展著劑「全透力」，每1,000公升藥液加1.5公升。",延伸使用,0990317,
C121112,香瓜,瓜果類,露菌病,四氯賽得,70(%) (w/w),WP,1.35-1.9公斤,800,病害發生初期開始施藥,7-10,3,14,藥液應噴施於葉片上下兩面,,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,尼瑞莫,9(%) (w/w),EC,0.15-0.25公升,6000,病害發生初期開始施藥,7,3,6,,,,0860926,
C121112,香瓜,瓜果類,銀葉粉蝨,布芬淨,25(%) (w/w),WP,1-1.7公斤,"1,000",害蟲發生時開始施藥。,7,,15,,,,0851223,
C121112,香瓜,瓜果類,粉蝨類,布芬淨,40(%) (w/w),SC,0.67-1.13公升,"1,500",害蟲發生時開始施藥。,7,,15,,,延伸使用,1061027,
C121112,香瓜,瓜果類,粉蝨類,布芬淨,25(%) (w/w),WP,1-1.7公斤,"1,000",害蟲發生時開始施藥。,7,,15,,,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,布瑞莫,25(%) (w/w),EC,0.35公升,3000,病害發生初期開始施藥,8-10,3-4,3,藥液應噴於葉片上下兩面。,-,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,布瑞莫,250 g/L (25% w/v),EC,0.35公升,3000,病害發生初期開始施藥,8-10,3-4,3,藥液應噴於葉片上下兩面。,-,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,平克座,10.5(%) (w/w),EC,0.5公升,2000,病害發生初期開始施藥,14,2,6,,本藥劑試驗時加展著劑「出來通CS-7」3000倍。,,,
C121112,香瓜,瓜果類,白粉病,平克座,19(%) (w/w),EW,0.13 公升,7500,病害發生初期開始施藥,7,3,6,,,,0890721,台灣諾華股份有限公司
C121112,香瓜,瓜果類,白粉病,平克座,25(%) (w/w),WG,0.13公斤,7500,病害發生初期開始施藥,7,3,6,,,,0870721,台灣諾華股份有限公司
C121112,香瓜,瓜果類,葉蟎類,必芬蟎,43.2(%) (w/w),SC,0.5-0.75公升,1500,害蟎發生時開始施藥。,7,2,6,,,,0990305,台灣麥德美股份有限公司
C121112,香瓜,瓜果類,蔓枯病,甲基多保淨,3(%) (w/w),GS,-,-,病害發生初期開始施藥,7,3,6,將藥膏直接塗抹於患部及附近組織,,,0860930,瑞繐股份有限公司
C121112,香瓜,瓜果類,炭疽病,甲基鋅乃浦,70(%) (w/w),WP,1.6-2.0公斤,500,病害發生初期開始施藥,7,4-5,7,施藥時將藥劑噴射於葉片上下兩面,藥液調配後應加入展著劑「來著通CS-7」2000倍,,,
C121112,香瓜,瓜果類,炭疽病,甲鋅保淨,75(%) (w/w),WP,2公斤,500,病害發生初期開始施藥,7,3,6,,,,0840714,興農股份有限公司
C121112,香瓜,瓜果類,露菌病,甲鋅毆殺斯,64(%) (w/w),WP,1.6-2公斤,600,病害發生初期開始施藥,7,4,12,,添加展著劑「全透力」1000倍。,,0860723,台灣拜耳股份有限公司
C121112,香瓜,瓜果類,露菌病,甲鋅毆殺斯,64(%) (w/w),WP,2.5-3公斤,400,病害發生初期開始施藥,7,4,12,施藥應施葉片上、下兩面。,,延伸使用,0990525,
C121112,香瓜,瓜果類,露菌病,甲鋅毆殺斯,64(%) (w/w),WP,2.5-3公斤,400,病害發生初期開始施藥,7,4,12,藥液應噴施於葉片上下兩面,"本藥劑試驗時加展著劑「全透力」1,000倍。",延伸使用,0990317,
C121112,香瓜,瓜果類,白粉病,白列克收欣,27.3(%) (w/w),SC,0.675公升,"1,200",病害發生初期開始施藥。,7,連續3次,6,,,,1080322,台灣巴斯夫股份有限公司
C121112,香瓜,瓜果類,蔓枯病,白列克敏,38(%) (w/w),WG,0.65-0.8公斤,"1,500",病害發生初期開始施藥。,7,4,9,加強瓜蔓地際部之藥劑噴施。,,,0980303,台灣巴斯夫股份有限公司
C121112,香瓜,瓜果類,白粉病,白克列,42.4(%) (w/w),SC,0.63公升,2000,病害發生初期開始施藥,7,3,12,-,,延伸使用,1070214,
C121112,香瓜,瓜果類,白粉病,白克列,50(%) (w/w),WG,0.5公斤,2500,病害發生初期開始施藥,7,3,12,-,,延伸使用,0990525,
C121112,香瓜,瓜果類,白粉病,白粉松,30(%) (w/w),EC,0.5公升,2000,病害發生初期開始施藥,10,3,3,,,,,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,19.2 g/L (1.92% w/v),EC,0.4-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,2.15(%) (w/w),EC,0.4-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,5(%) (w/w),EC,0.2-0.4公升,"5,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,2.15(%) (w/w),EW,0.4-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,2.15(%) (w/w),SC,0.4-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1070301,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,5(%) (w/w),SC,0.2-0.4公升,"5,000",害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1130920,
C121112,香瓜,瓜果類,夜蛾類,因滅汀,5(%) (w/w),SG,0.2-0.4公斤,"5,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C121112,香瓜,瓜果類,露菌病,安美速,17.7(%) (w/w),SC,0.25公升,4000,病害發生初期開始施藥,7,3,6,-,1.與其他類藥劑輪流施用避免抗藥性產生。2.採收前6天（設施栽培12天）停止施藥。,,0990916,台灣日產化工股份有限公司
C121112,香瓜,瓜果類,根瘤線蟲,托福松,10(%) (w/w),GR,15公斤,,種植時施藥1次,,1,,1.種植當日將藥劑施於植穴內，覆土後定植。2.土壤須保持濕潤才能發揮藥效。,1.限種植前使用，生長期不可施用;2.施藥時必須戴手套。,,,
C121112,香瓜,瓜果類,根瘤線蟲,托福毆殺滅,10(%) (w/w),GR,20公斤,,種植當日施藥1次,-,1,-,1.種植當日將藥劑施於植溝內，覆土後定植。2.土壤須保持濕潤才能發揮藥效。,1.限種植前使用，生長期不可施用;2.施藥時必須戴手套。,,0830927,
C121112,香瓜,瓜果類,炭疽病,百克敏,23.6(%) (w/w),EC,0.08-0.5公升,"3,000",病害發生初期開始施藥。,7,,12,,,延伸使用,1051129,
C121112,香瓜,瓜果類,炭疽病,百克敏,23.6(%) (w/w),SC,0.08-0.5公升,"3,000",病害發生初期開始施藥。,7,,12,,,變更安全劑型,1080313,
C121112,香瓜,瓜果類,露菌病,百克敏,23.6(%) (w/w),EC,0.35-0.5公升,"3,000",病害發生初期開始施藥。,7,,12,,,,0920603,台灣巴斯夫股份有限公司
C121112,香瓜,瓜果類,露菌病,百克敏,23.6(%) (w/w),SC,0.35-0.5公升,"3,000",病害發生初期開始施藥。,7,,12,,,變更安全劑型,1080313,
C121112,香瓜,瓜果類,粉蝨類,百利普芬,11(%) (w/w),EC,1-1.2公升,1000,害蟲發生時施藥1次。,,,9,,,延伸使用,1050408,
C121112,香瓜,瓜果類,粉蝨類,百利普芬,11(%) (w/w),EW,1-1.2公升,1000,害蟲發生時施藥1次。,,,9,,,延伸使用,1050408,
